Line Item ID,Customers,Project,Opening ID,Component,Category,Hardware Sets,Quantity,Base Cost Reg,Base Cost (With OR),Total Cost,% Markup,Price Overrides (Table),HW - Price Override,Door- Price Override,Frame - Price Override ,Markup,% Markup Override,Unit Price,Final Price,C Composite Key,M Composite Key,P Composite Key,Openings,Price Override,Markup Override,Default Markup (from Project),Component Summary,P_Record_ID,C_Record_ID,Hardware Sets copy,Components copy,Components copy,Items (Nested),From field: Items (Nested)
471,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,200%,8,$601.00,,,H2S Brooklyn _Brooklyn NY_Door_200%,200%,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,H2S Brooklyn _Brooklyn NY_Door,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
470,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Veneer""",Door,,2,$0.00,$0.00,$0.00,200%,6,$196.00,,,H2S Brooklyn _Brooklyn NY_Door_200%,200%,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,H2S Brooklyn _Brooklyn NY_Door,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Veneer""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
474,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$4.96,$4.96,$9.92,35%,,,,,,,$6.70,$13.39,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recgOoqq2trekKUUQ,,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,
473,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$3.96,$3.96,$7.92,35%,,,,,,,$5.35,$10.69,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
476,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Plastic Laminate """,Door,,1,$0.00,$0.00,$0.00,200%,7,$501.00,,,H2S Brooklyn _Brooklyn NY_Door_200%,200%,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,H2S Brooklyn _Brooklyn NY_Door,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
475,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recBPoYrUBYUgeC2B,,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,
477,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, KD, (16 Gauge)""",Frame,,1,$0.00,$0.00,$0.00,200%,2,$26.00,,,H2S Brooklyn _Brooklyn NY_Door_200%,200%,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,H2S Brooklyn _Brooklyn NY_Door,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, KD, (16 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recWDXRqyasKYHX11,,,"""Frame: Hollow Metal, KD, (16 Gauge)""",,
478,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",Hardware,,1,$0.00,$290.00,$290.00,35%,9,$290.00,,,,,$391.50,$391.50,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec3cjiQto7Wdlnz9,,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,
479,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Plastic Laminate """,Door,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recMVvtxnsuyKchnW,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
480,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, KD, (16 Gauge)""",Frame,,1,$0.00,$0.00,$0.00,35%,2,$26.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, KD, (16 Gauge)""",,,,35%,,recMVvtxnsuyKchnW,recWDXRqyasKYHX11,,,"""Frame: Hollow Metal, KD, (16 Gauge)""",,
481,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",Hardware,,1,$0.00,$290.00,$290.00,35%,9,$290.00,,,,,$391.50,$391.50,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,,,35%,,recMVvtxnsuyKchnW,rec3cjiQto7Wdlnz9,,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,
482,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Veneer""",Door,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Veneer""",,,,35%,,recMVvtxnsuyKchnW,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
484,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",Hardware,,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,,,35%,,recMVvtxnsuyKchnW,recWRRjQRW0oXkCcB,,,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,
483,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,35%,8,$601.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,,recMVvtxnsuyKchnW,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
486,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,6,$3.96,$3.96,$23.76,35%,,,,,,,$5.35,$32.08,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,,recMVvtxnsuyKchnW,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
485,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Closer, 5200, US26D""",Hardware,,2,$51.67,$51.67,$103.34,35%,,,,,,,$69.75,$139.51,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200, US26D""",,,,35%,,recMVvtxnsuyKchnW,recwoAVp00lSuwIGh,,,"""Hardware: Hager, Closer, 5200, US26D""",,
487,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$4.96,$4.96,$9.92,35%,,,,,,,$6.70,$13.39,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,,,35%,,recMVvtxnsuyKchnW,recgOoqq2trekKUUQ,,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,
488,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,,,35%,,recMVvtxnsuyKchnW,recBPoYrUBYUgeC2B,,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,
489,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Veneer""",Door,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Veneer""",,,,35%,,recMVvtxnsuyKchnW,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
491,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",Hardware,,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,,,35%,,recMVvtxnsuyKchnW,recWRRjQRW0oXkCcB,,,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,
490,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,35%,8,$601.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,,recMVvtxnsuyKchnW,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
492,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Closer, 5200, US26D""",Hardware,,2,$51.67,$51.67,$103.34,35%,,,,,,,$69.75,$139.51,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200, US26D""",,,,35%,,recMVvtxnsuyKchnW,recwoAVp00lSuwIGh,,,"""Hardware: Hager, Closer, 5200, US26D""",,
493,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,6,$3.96,$3.96,$23.76,35%,,,,,,,$5.35,$32.08,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,,recMVvtxnsuyKchnW,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
494,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$4.96,$4.96,$9.92,35%,,,,,,,$6.70,$13.39,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,,,35%,,recMVvtxnsuyKchnW,recgOoqq2trekKUUQ,,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,
495,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,,,35%,,recMVvtxnsuyKchnW,recBPoYrUBYUgeC2B,,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,
498,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",Hardware,,1,$0.00,$290.00,$290.00,35%,9,$290.00,,,,,$391.50,$391.50,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,,,35%,,recMVvtxnsuyKchnW,rec3cjiQto7Wdlnz9,,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,
497,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Frame: Hollow Metal, KD, (16 Gauge)""",Frame,,1,$0.00,$0.00,$0.00,35%,2,$26.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, KD, (16 Gauge)""",,,,35%,,recMVvtxnsuyKchnW,recWDXRqyasKYHX11,,,"""Frame: Hollow Metal, KD, (16 Gauge)""",,
496,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,,"""Door: Solid Core Wood, Plastic Laminate """,Door,,1,$0.00,$0.00,$0.00,35%,7,$501.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recMVvtxnsuyKchnW,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
500,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,35%,8,$601.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
499,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Door: Solid Core Wood, Veneer""",Door,,2,$0.00,$0.00,$0.00,35%,4,$366.00,,,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Veneer""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
501,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",Hardware,,2,$12.00,$3001.00,$6002.00,35%,5,$3001.00,,,,,$4051.35,$8102.70,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recWRRjQRW0oXkCcB,,,"""Hardware: Hager, Kick Plate, 190S 10x46, US4""",,
502,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Hardware: Hager, Closer, 5200, US26D""",Hardware,,2,$51.67,$51.67,$103.34,35%,,,,,,,$69.75,$139.51,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recwoAVp00lSuwIGh,,,"""Hardware: Hager, Closer, 5200, US26D""",,
503,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,6,$3.96,$3.96,$23.76,35%,,,,,,,$5.35,$32.08,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
504,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$4.96,$4.96,$9.92,35%,,,,,,,$6.70,$13.39,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recgOoqq2trekKUUQ,,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,
505,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_165,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,2,$12.00,$12.00,$24.00,35%,,,,,,,$16.20,$32.40,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recBPoYrUBYUgeC2B,,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,
506,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_170,"""Door: Solid Core Wood, Plastic Laminate """,Door,,1,$0.00,$10000.00,$10000.00,35%,7,$501.00,$10000.00,$100000.00,,,$13500.00,$13500.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
508,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_170,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",Hardware,,1,$0.00,$290.00,$290.00,35%,9,$290.00,$10000.00,$100000.00,,,$391.50,$391.50,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec3cjiQto7Wdlnz9,,,"""Hardware: Hager, Push Plate, 30S 4x16, US26D""",,
507,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_170,"""Frame: Hollow Metal, KD, (16 Gauge)""",Frame,,1,$0.00,$100000.00,$100000.00,35%,2,$26.00,$10000.00,$100000.00,,,$135000.00,$135000.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, KD, (16 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recWDXRqyasKYHX11,,,"""Frame: Hollow Metal, KD, (16 Gauge)""",,
585,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Door: Solid Core Wood, Veneer""",Door,,1,$0.00,$200.00,$200.00,35%,,,$200.00,$100.00,,,$270.00,$270.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Solid Core Wood, Veneer""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
586,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,1,$0.00,$100.00,$100.00,35%,,,$200.00,$100.00,,,$135.00,$135.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
587,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Hardware: Hager, Closer, 5200 TRK ADJ 1-6 ALM HOTA, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,1,$0.00,$0.00,$0.00,35%,,,$200.00,$100.00,,,$0.00,$0.00,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 TRK ADJ 1-6 ALM HOTA, ALM""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recAqsKlFdaaG0ABt,,,"""Hardware: Hager, Closer, 5200 TRK ADJ 1-6 ALM HOTA, ALM""",,
588,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,3,$3.96,$3.96,$11.88,35%,,,$200.00,$100.00,,,$5.35,$16.04,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
589,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",Hardware,H2S Brooklyn _Brooklyn NY - 12,1,$4.96,$4.96,$4.96,35%,,,$200.00,$100.00,,,$6.70,$6.70,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recgOoqq2trekKUUQ,,,"""Hardware: Hager, Closer, 5200 MLT ADJ 1-6 ALM BF, ALM""",,
590,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_171,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",Hardware,H2S Brooklyn _Brooklyn NY - 12,1,$12.00,$12.00,$12.00,35%,,,$200.00,$100.00,,,$16.20,$16.20,H2S Brooklyn _Brooklyn NY_Hardware,,"H2S Brooklyn _Brooklyn NY_""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recBPoYrUBYUgeC2B,,,"""Hardware: Hager, Cylindrical Lock, 2570 2-3/4 WTN NC ASA IC, US26D""",,
591,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_176,"""Door: Hollow Core Wood, Plastic Laminate """,Door,,2,$0.00,$300.00,$600.00,35%,,,$300.00,$100.00,,,$405.00,$810.00,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Hollow Core Wood, Plastic Laminate """,,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec0q2M9e0x6QfgmO,,,"""Door: Hollow Core Wood, Flush, Plastic Laminate """,,
592,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_176,"""Frame: Hollow Metal, Welded, (16 Gauge)""",Frame,,2,$0.00,$100.00,$200.00,35%,,,$300.00,$100.00,,,$135.00,$270.00,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Welded, (16 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec3chTBauFsTmB9z,,,"""Frame: Hollow Metal, Welded, (16 Gauge)""",,
593,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_179,"""Door: Hollow Core Wood, 2 Panel, Pre-Painted""",Door,,1,$0.00,$75.00,$75.00,35%,,,$75.00,$50.00,,,$101.25,$101.25,H2S Brooklyn _Brooklyn NY_Door,,"H2S Brooklyn _Brooklyn NY_""Door: Hollow Core Wood, 2 Panel, Pre-Painted""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,rec2lPBRXJiSXf2wt,,,"""Door: Hollow Core Wood, 2 Panel, Pre-Painted""",,
594,Opechee Construction Corporation,H2S Brooklyn _Brooklyn NY,ID_H_179,"""Frame: Hollow Metal, Welded, (18 Gauge)""",Frame,,1,$0.00,$50.00,$50.00,35%,,,$75.00,$50.00,,,$67.50,$67.50,H2S Brooklyn _Brooklyn NY_Frame,,"H2S Brooklyn _Brooklyn NY_""Frame: Hollow Metal, Welded, (18 Gauge)""",,,,35%,H2S Brooklyn _Brooklyn NY,recMVvtxnsuyKchnW,recNLWkQ1SZl2orU5,,,"""Frame: Hollow Metal, Welded, (18 Gauge)""",,
